1.875000000000000000e+00 9.999983365126109414e-01 7.470735938540615637e-12
2.187500000000000000e+00 9.999968055898180719e-01 8.948236243043929756e-12
2.500000000000000000e+00 9.999978906143009993e-01 3.972010025069349653e-12
2.812500000000000000e+00 9.999958149990328948e-01 1.623301664276763670e-11
3.125000000000000000e+00 9.999934534768440964e-01 5.460792071910192459e-11
3.437500000000000000e+00 4.094241074870663688e-04 2.133462412799932895e-07
3.750000000000000000e+00 5.552248699879247951e-04 5.118370990851996769e-07
4.062500000000000000e+00 9.999977488129443426e-01 2.722893448622272019e-12
4.375000000000000000e+00 9.000672657813758581e-01 9.986184636548785243e-02
4.687500000000000000e+00 9.000508233388551105e-01 9.987734307481224705e-02
5.000000000000000000e+00 9.000031991790546915e-01 9.995535660666673983e-02
5.312500000000000000e+00 8.998604501157470015e-01 9.987193674893553308e-02
5.625000000000000000e+00 6.189479839845067888e-01 2.449157079155602212e-01
5.937500000000000000e+00 7.016090430007534406e-01 2.176683286230434444e-01
6.250000000000000000e+00 2.653125965690723009e-01 1.767771153130943684e-01
6.562500000000000000e+00 3.974916984906654571e-01 1.330750298508600049e-01
6.875000000000000000e+00 2.406965200276462158e-01 1.175791438303675912e-01
7.187500000000000000e+00 1.992497889677871947e-01 1.372056470647764204e-01
7.500000000000000000e+00 1.828610677610864653e-04 2.683115209988727681e-07
7.812500000000000000e+00 1.071315824814456059e-04 7.132364456921273447e-08
8.125000000000000000e+00 1.971284459962196925e-04 3.507939076716341468e-07
8.437500000000000000e+00 1.127276562950529915e-04 1.097682111272530337e-07
8.750000000000000000e+00 3.456782537812897176e-05 2.424056755009220708e-09
9.062500000000000000e+00 1.219732279433838329e-05 1.408645954551801867e-10
9.375000000000000000e+00 8.747863014694213222e-05 2.700886548991941026e-08
9.687500000000000000e+00 8.254153692333066739e-06 1.875221697004952076e-10
